"label","text"
"1","Bevrijding is het vierde boek over de familie Cazalet en speelt zich af net na de WOII. Het dagelijkse leven is nog steeds niet makkelijk, er moet puingeruimd worden en Engeland moet weer opgebouwd worden. Dit geldt niet alleen voor het land maar ook zeker voor de Cazalets, waar ze tijdens de oorlog met de hele familie samen in Home place gewoond hebben zijn ze nu op zoek naar een plek voor het eigen gezin. Ook wordt er puingeruimd op relatiegebied, er worden relaties verbroken die al tijden niet goed waren en er bloeien nieuwe relaties op.  Howard vertelt dit alles weer vanuit verschillende perspectieven, zowel vanuit de persoon zelf als uit het perspectief van de partner, een familielid of een buitenstaander. Dit maakt dat je een mooi compleet beeld krijgt van de situatie en maakt dat je meeleeft met al die personages die je na de eerste drie boeken al zo goed kent alsof ze tot je eigen familie behoren.  De beschrijvingen zijn net als in de vorige delen weer schitterend en beeldend, wel lijkt het tempo weer wat hoger te liggen wat het lezen prettiger en toegankelijker maakt voor een grotere groep lezers.  Howard weet te boeien en bouwt spanning op en houdt de lezer alert door regelmatig aan het begin van een hoofdstuk even onduidelijk te laten over wie het gaat, maar na een paar regels heb je dit ontcijferd en lees je verheugd verder.  Op het eerste gezicht lijken de verhaallijnen afgerond te worden en voel je het afscheid van deze bijzondere familie naderen…. maar ineens begint het te dagen; er worden ook nieuwe lijntjes uitgezet, het verhaal is niet klaar. De nieuwsgierigheid naar deze ontwikkelingen wordt aangewakkerd. En gelukkig heeft Howard dit ook zelf beseft en twintig jaar na het verschijnen van Bevrijding besloten om nog een vijfde boek over de familie Cazalet te schrijven."
"0","Het is maar goed dat 'Je bent gewaarschuwd' niet mijn eeste Patterson is, want anders werd het waarschijnlijk direct mijn laatste. Aangezien ik al meer boeken van Patterson heb gelezen, weet ik dat zijn andere boeken veel beter zijn. Zou het komen door de samenwerking met Howard Roughan dat dit boek slechter is? Ik heb meerdere boeken gelezen die geschreven zijn door Patterson in samenwerking met andere auteurs. Bij die boeken meende ik een goede samenwerking tussen beide schrijvers te bespeuren, in dit boek miste ik dat. Dit blijkt uit het soms abrupte hoofdstukeinde en zinsbouw komt niet altijd overeen. Ondanks dit, leest het boek wel snel en vallen aan het eind alle puzzelstukjes op zijn plaats. Toch miste ik spanning in dit boek. Ik vond de thema's ook weinig aansprekend.  Kristin is een fotografe. Aangezien ze nog weinig succes als fotografe heeft, is ze tevens als nanny werkzaam bij de getrouwde Michael en Penly waar ze voor twee kinderen zorgt. Kristin en Michael krijgen een verhouding. Een enorm uitgekauwd verhaal(man begint relatie met nanny). Wat minder voorkomend is, is dat Kristin paranormale ervaringen heeft (ze ziet angstige dingen die in de toekomst plaats zullen vinden; specifieker kan ik niet zijn zonder teveel inhoud van het boek prijs te geven). Ik moet zeggen dat dit deel mij ook totaal niet aansprak. Het verhaal is niet vloeiend op punten van gebeurtenissen in het hier en nu en dingen die ze in het heden ziet maar pas in de toekomst plaats zullen vinden. Bovendien is het allemaal zeer ongeloofwaardig."
"1","In dit boek volgen we psychiater-in-opleiding Edgar Simons. Sinds een dodelijke zelfmoord van een patiënt van hem, staat hij onder toezicht van zijn opleider. Als persoon is hij een eenzaat, maar als zijn oma belt, springt hij meteen recht om naar haar toe te gaan. Aangezien zijn privéleven niet veel voorstelt, stort hij zich op zijn werk. Vooral met één patiënte, Stella, bouwt hij een bijzondere band op. De afstand moet bewaard blijven, want ze zijn tenslotte arts-patiënt, toch is dit gemakkelijker gezegd dan gedaan...  Het boek heeft korte hoofdstukken. Doorheen de hoofdstukken leer je Edgar beter kennen, maar toch niet helemaal. Hij wordt neergeschreven als een eenzaat en dat gevoel krijg je als lezer ook. Hij is moeilijk te doorgronden. Stella is dan weer zo neergeschreven dat je ze meteen voor je ziet. Iedereen kent zo'n meisje wel, ook al heeft zij dan niet meteen borderline.  De auteur gebruikt heel veel medische termen. Voor professionelen in de zorgsector komt het allemaal bekend voor, maar voor de zogenaamde leken is het misschien handig om een woordenboek erbij te halen. Niet alle medische termen hoefden voor mij in het verhaal te staan. Een voorbeeld hiervan zijn de woorden clavicula en sternum. Deze woorden hebben eigenlijk niets te maken met het verhaal op zich, dus hier kon de auteur beter sleutelbeen en borstbeen gebruiken, zodat het toch een bredere toegankelijkheid heeft. Het woord suïcide wordt ook vaak gebruikt. Dit is al een meer bekend woord, ook voor de leken, maar hier kon evengoed zelfmoord gebruikt worden. Aan de ene kant begrijp ik het gebruik van de medische termen wel, maar aan de andere kant vind ik het jammer voor de leken en de toegankelijkheid van het boek.  De schrijfstijl is vlot, maar niet zo vlot dat je het boek kunt bestempelen als ""tussendoortje"". De zinnen zijn mooi, maar af en toe moeilijk, opgebouwd. Je kunt het ook niet gewoon lezen, je moet er echt wel bij nadenken af en toe.  Al bij al vond ik het een prima boek. Helemaal in mijn genre, korte hoofdstukken, een mooi verhaal en herkenbare personages. Mooi debuut van Erik Rozing."
"0","De historicus Yuval Harari heeft met zijn werken Sapiens en Homo Deus een soort status als beroemdheid verworven. Deze boeken zijn van een hoger niveau dan het boek 21 Lessons for the 21st Century. Door de grondige analyse en de kraakheldere schrijfstijl zijn deze werken bijna onovertrefbaar. Dit niveau haalt Harari’s meest recente werk (helaas) bij lange na niet.  De titel is al misleidend te noemen omdat hij niet daadwerkelijk oplossingen biedt voor thema’s als terrorisme, religie, nationalisme en andere zaken. Erger nog is de tegenstrijdigheid en de oppervlakkige analyse die hij vaak maakt in zijn 21 hoofdstukken. Een voorbeeld hiervan is dat Harari de mens bijna reduceert tot een combinatie van bio chemicaliën zonder vrije wil en bewustzijn maar tegelijkertijd als les voor de mens in de 21ste eeuw de ken uzelf spreuk meegeeft uit de tijd van Socrates. Het fascinerende van het boek en meteen ook het enig lichtpuntje is dat Harari het aandurft om onderwerpen en uitdagingen aan te snijden die de wereld van vandaag vormen.  Zijn schrijfstijl, alhoewel kraakhelder, gaat ten koste van de grondigheid van zijn analyse. De onderbouwing is vaker dan mij lief is, te summier voor de conclusies die hij trekt. Vooral het laatste hoofdstuk over meditatie komt uit de lucht vallen en valt behoorlijk uit de toon. Wat dit hoofdstuk heel ironisch maakt is dat alle meta-verhalen door Harari als onzinnig en fictie worden afgedaan, maar tegelijkertijd beschrijft hij hoe meditatie betekenis geeft aan zijn leven.  Harari wordt vaak afgedaan als onheilsprofeet maar die rol gaat hem veel beter af als die van goeroe. Hopelijk zal hij in zijn volgend werk het commerciële aspect en de zogenaamde lessen loslaten en datgene doen waarin hij goed is: een scherpzinnige analyse schrijven over de grote problemen in de wereld en de weg die de mensheid bewandelt briljant uiteenzetten. En zelfs na, dit teleurstellend werk, zal ik weer trouw wachten op zijn volgend werk."
"1","Dit deel 1 van de tweeluik Heaven can wait was heel erg leuk. Ik heb hem als een trein uitgelezen en het boek is van begin tot eind heel goed bevallen."
"0","Het verhaal mist de explosie van leesplezier. Het plot is is origineel maar komt helaas slecht uit de voeten. Kortom een gebrek aan spanning en sensatie. Wel prachtig omschrijvingen van de natuur van Ameland."
"1","Twintig jaar geleden was Oscar Seefeld een succesvolle advocaat bij een groot advocatenkantoor. Door een persoonlijk drama raakt hij aan lager wal. Langzaam weet hij zijn leven weer op te bouwen en start alleen een advocatenkantoor op. Alles verandert als hij een nieuwe klant krijgt, een voormalig werknemer van zijn vorige werkgever.  Oscar, 63 jaar , is een eenzame man, die zijn leven slijt op zijn advocatenkantoor en in zijn appartement waar hij voornamelijk computerspelletjes speelt. Twintig jaar geleden is zijn zoon overleden door een ongeluk. Oscar weet wie het gedaan heeft en zint al die jaren op wraak.  Het verhaal speelt zich wisselend af in het heden en verleden. Langzaam ontplooit zich het leven van Oscar. Door de nieuwe klant ziet hij kansen om de “ moordenaar” van zijn zoon te ontmaskeren. Hoe ver gaat Oscar om de waarheid aan het licht te brengen?  Het is een vlot geschreven , goed opgebouwde thriller, met een verrassend en krachtig einde. Een verhaal over wraak, maar ook over recht en onrecht. Hoe ver zou je zelf als lezer gaan ?  Spanning: *** Plot: **** Schrijfstijl: **** Originaliteit: **** Psychologie: ****  Algemeen ****"
"0","Waarom dit boek het certificaat thriller heeft gekregen is mij totaal niet duidelijk. Het is nergens spannend. Heel in het begin word er een vrouw in haar buik geschoten en vervolgens gaat het het hele boek lang over het onderzoek en dan nog vooral het wachten op de uitslagen. Tijdens dat wachten wordt er dan uitgebreid verslag gedaan van het privéleven van de verschillende hoofdpersonen. Ik hoopte dat in ieder geval het eind nog spannend zou zijn maar helaas. Het is meer een politieroman en nog geen interessante ook. Jammer van mijn tijd."
"1","Ik heb helemaal géén moeite gehad om in het verhaal te komen, al kan ik er wel inkomen dat sommige het begin en beetje langdradig vinden, maar ik heb daar dus geen last van gehad. Ik kan alleen maar zeggen: Superboek!!! Gelukkig zijn deel 2 en 3 er nog..."
"0","Tsja, als je er zoveel over hoort, dan lees je zelf ook maar de Da Vinci Code, ook al zijn thrillers niet m'n favoriete genre. Het is geschreven in soepel Engels en leest als een trein, maar is ook uitermate ergelijk. Ten eerste zijn daar wat ik noem de 'reisgids'-beschrijvingen van allerhande gebouwen: er kan geen monument opdoemen of we komen het bouwjaar en het aantal tegels te weten. Als ik een reisgids wil lezen, koop ik wel een reisgids. Ten tweede zijn de beschreven emoties van een clichéniveau zoals dat al in honderden thrillers voorkomt: 'happily ever after'. Als daar allemaal nog overheen valt te komen, is ook de plot enigszins vergezocht. Het idee van de bloedlijn van Christus is aardig, maar is een klein deel van de eigenlijke plot (ongelooflijk dat het Vaticaan zich daar zo druk over maakt). Alleen dus lezen als je van thrillers houdt met alle mogelijk clichés, en met reisgidsbeschrijvingen."
"1","genoten van dit boek, lekker korte hoofdstukken, vlot te lezen... Heb het mogen recenseren voor www.boekenbijlage.nl en was daar erg blij mee. Als je houd van spanning, avontuur, beetje mysterie, nog meer spanning en een boek dat sneller leest dan de bliksem is dit een aanrader... Het idee achter de krachten van Michael en de andere kinderen is origineel en het verhaal zit goed in elkaar... Ik zal hier verder niet te veel over uitwijden om geen spoiler te schrijven. Al heeft het boek een open einde en wil je eigenlijk niets liever dan deel twee lezen is het echter wel goed zelfstandig te lezen wat ik zelf wel prettig vind..."
"0","Afgaande op de ""litteraire"" reputatie heb ik mij via de bibliotheek verzekerd van mijn eerste French exemplaar. Mijn hoog gespannen verwachtingen bleken niet terecht, blij dat ik het niet gekocht heb! Het duurt wel even voordat je je afvraagt wat er met het verhaal gebeurt : niet altijd kan je de vinger leggen op het punt waar de spanning breekt, of waar de logica niet is terug te vinden, maar het zakt helemaal weg.  Ze kunnen zeker goed schrijven, maar vlotte zinnen en puntige beschrijvingen maken het voor mij nog niet literair. De plot is zonder meer vergezocht: het lijkt erop dat ze, niet-wetend hoe er een punt aan te draaien, op de kersverse echtgenoot als would-be moordenaar komen. Die als zodanig helemaal geen logische kandidaat is omdat hij volledig van karakter zou moeten zijn omgeslagen om zich te kunnen gedragen zoals beschreven.  Dat de ik van Holly omslaat in de ik van haar vriendin Meg doet dubbel gekunsteld aan: het zo veranderde karakter van de ik-figuur blijkt niet uit het taalgebruik.... Voor zover je op slechts één boek een mening kunt baseren is wat mij betreft de reputatie van French en French hopeloos opgeklopt: ze kunnen best lekker spannende passages schrijven, maar soms lijkt ineens de koek wel op...."
"1","Mooi verhaal, je kunt er inderdaad heel veel uithalen, maar zo lees ik eigenlijk niet. Ik lees meestal 'gewoon' letterlijk wat er staat, en dan is dit gewoon een mooi verhaal. Niks meer, niks minder."
"0","Als je de echte Nicci French wil lezen, dan kom je hier wel bedrogen uit. Het verhaal mist de spanning en de passie van vorige boeken. De verhaallijn is nogal zwakjes en op den duur wordt het wel wat vervelend. Alsnog blijft het een mooi boek al heb ik ditmaal wel meer moeite moeten doen om het uit te lezen. Hopelijk volgende keer beter!"
"1","Vrouwe Middernacht gaat over Emma Carstairs, haar ouders zijn 5 jaar geleden vermoord. Door wie is nog niet bekend en Emma is vastberaden te achterhalen wie de dader was. Emma is een schaduwjager, een Nephilim en jaagt op demonen. In haar zoektocht krijgt zij hulp van Julian, haar paratabai, zijn familie en haar vriendin Cristina. De band tussen twee paratabai is een hechte bijzondere band en die band versterkt de runen die men op elkaars lichaam schrijft. Echt liefde, hartstochtelijke liefde is verboden tussen paratabaiwaarom is niet duidelijk, maar “ De wet is de wet, en de wet is hard.” De Blackthorn-familie bestaat uit Julian met zijn broertjes en zusjes en hun oom. Julian heeft de vaderrol op zich genomen en die valt hem soms zwaar.  Dan stuit Emma op bizarre moorden. De overschotten vertonen symbolen die ook op haar vermoorde ouders stonden, het maakt haar vastbesloten de moordenaar te ontmaskeren. Ondertussen mengen de Elfen zich ook in het onderzoek en brengen zij Mark terug, de broer van Julian, die jaren geleden met de Elfen mee moest. Het leven bij de Elfen heeft Mark veranderd. Past hij nog wel in het Blackthorn gezin?  De moorden gaan door en het wordt duidelijk dat het om een demonisch complot gaat. Langzaam maar zeker sluit het net zich en komen de schaduwjagers achter de waarheid, dan wordt ook duidelijk wie Vrouwe Middernacht is en vindt er een verbijsterende ontmaskering plaats. Emma en Julian worstelen met hun gevoelens voor elkaar. Waar houdt de ene vorm van liefde op en waar begint de andere?  Van sommige boeken word ik zo gelukkig en dit is er 1 van. Alleen de cover al is het waard om het boek in handen te nemen, die is namelijk prachtig. Cassandra Clare heeft een manier van schrijven die je direct gevangen houdt in het verhaal. Je wordt meegesleurd door haar vloeiende manier van schrijven en de prachtige poëtische manier waarin zij dingen omschrijft. “ Ze keek naar haar vingers; om de een of andere reden waren ze verstrengeld, alsof ze zo een kooi vormden die haar gevoelens binnen kon houden.” “ Het is niet allemaal een kleur, je haar. Hey is niet alleen maar goud; het is amber en taan en karamel en tarwe en honing”  Het is een snel verhaal en zit vol actie, niet alleen qua gevechten, maar ook met onderzoeken en normale alledaagse dingen. Het verhaal staat niet stil, kabbelt niet rustig voort. Zaak is om je mee te laten nemen en erin te duiken. Ik had geen andere keuze. Het verhaal is niet alleen vanuit het perspectief van Emma geschreven, maar ook van Julian, Cristina en Mark, ook dit zorgt voor het vlotte, soepel lopende verhaal. Vrouwe Middernacht is echt een YA-boek, er is rekening is gehouden met de zinsopbouw en lengte van zinnen. Het is wellicht wat minder complex dan volwassenen fantasy, maar dat neemt niet weg dat volwassenen hier ook van kunnen en zullen smullen. Alhoewel het een dik boek is, 700 blz, voelde dat absoluut niet zo. Het had van mij nog veel langer mogen zijn. De personages zijn zo goed beschreven dat je ze voor je ziet. Zo is 1 van de broertjes, Ty, echt fantastisch beschreven, de jongen heeft autistische kenmerken die precies zo zijn zoals bij mijn zoon, ik sloot Ty dan ook gelijk in mijn hart. Hij was zo herkenbaar, zo tastbaar. De zinderende, snijdende spanning tussen Emma en Julian is te voelen en als lezer wil je niets liever dan dat alles goed komt voor deze twee.  Diverse thema’s komen aan bod ; Liefde, verantwoordelijkheidsgevoel, schuldgevoel, beschermingsdrang, opoffering, bedrog. Kan liefde alles overwinnen? Is liefde genoeg? Het einde smaakt wrang. Ik als lezer wilde niet dat het zo zou eindigen en ik kan niet wachten totdat het vervolg verschijnt. “ Er was hier iets gaande, iets wat tentakels uitstak naar de Benedenwereld en klauwde aan de wortels van alles wat ze kenden”"
